GAME_DATE,TEAM,RATING
2018-11-22,Houston Rockets,1867.4335046503497
2018-11-22,LA Clippers,1756.1736066890453
2018-11-22,Golden State Warriors,1768.987160819711
2018-11-22,Denver Nuggets,1750.5247503337268
2018-11-22,Utah Jazz,1742.765429973075
2018-11-22,San Antonio Spurs,1696.7680754959474
2018-11-22,Indiana Pacers,1766.4961787855727
2018-11-22,Oklahoma City Thunder,1772.7928373419663
2018-11-22,Chicago Bulls,1525.5888377085791
2018-11-22,New Orleans Pelicans,1766.890416945477
2018-11-22,Milwaukee Bucks,1777.9415469431476
2018-11-22,Dallas Mavericks,1572.6132482828714
2018-11-22,Charlotte Hornets,1662.289284105228
2018-11-22,Atlanta Hawks,1486.9485771914335
2018-11-22,Memphis Grizzlies,1634.2727860798238
2018-11-22,New York Knicks,1506.572286863877
2018-11-22,Toronto Raptors,1852.780206755389
2018-11-22,Philadelphia 76ers,1800.8839564341847
2018-11-22,Brooklyn Nets,1590.1674062551076
2018-11-22,Detroit Pistons,1662.843036218504
2018-11-22,Cleveland Cavaliers,1612.8443086522702
2018-11-22,Sacramento Kings,1645.7840366055113
2018-11-22,Minnesota Timberwolves,1682.3636211136081
2018-11-22,Orlando Magic,1587.305476231709
2018-11-22,Washington Wizards,1631.4697999694736
2018-11-23,Boston Celtics,1738.5396131351465
2018-11-23,Miami Heat,1641.2638340364347
2018-11-23,Portland Trail Blazers,1784.4148721984843
2018-11-23,Phoenix Suns,1455.9509497831368
2018-11-23,Los Angeles Lakers,1701.0596097616515
2018-11-23,Houston Rockets,1850.0380126148993
2018-11-23,LA Clippers,1763.4135398868214
2018-11-23,Golden State Warriors,1781.5573876089284
2018-11-23,Denver Nuggets,1756.7102418662512
2018-11-23,Utah Jazz,1730.390103791001
2018-11-23,San Antonio Spurs,1709.7686304239364
2018-11-23,Indiana Pacers,1754.0131311803184
2018-11-23,Oklahoma City Thunder,1780.6020576772485
2018-11-23,Chicago Bulls,1517.8293056603936
2018-11-23,New Orleans Pelicans,1749.4307275639092
2018-11-23,Milwaukee Bucks,1759.2000608565809
2018-11-23,Dallas Mavericks,1572.6132482828714
2018-11-23,Charlotte Hornets,1654.982045270653
2018-11-23,Atlanta Hawks,1482.3685497773445
2018-11-23,Memphis Grizzlies,1626.747918810627
2018-11-23,New York Knicks,1525.657423527871
2018-11-23,Toronto Raptors,1858.1738401119276
2018-11-23,Philadelphia 76ers,1784.4931934394754
2018-11-23,Brooklyn Nets,1582.005568386658
2018-11-23,Detroit Pistons,1679.500987349289
2018-11-23,Cleveland Cavaliers,1628.8798561722983
2018-11-23,Sacramento Kings,1645.7840366055113
2018-11-23,Minnesota Timberwolves,1690.3444051804274
2018-11-23,Orlando Magic,1580.9264629965733
2018-11-23,Washington Wizards,1626.756654168836
2018-11-24,Boston Celtics,1722.911125452647
2018-11-24,Miami Heat,1641.2638340364347
2018-11-24,Portland Trail Blazers,1784.4148721984843
2018-11-24,Phoenix Suns,1455.9509497831368
2018-11-24,Los Angeles Lakers,1701.0596097616515
2018-11-24,Houston Rockets,1832.2138614149367
2018-11-24,LA Clippers,1763.4135398868214
2018-11-24,Golden State Warriors,1788.9466303621555
2018-11-24,Denver Nuggets,1768.2705809515865
2018-11-24,Utah Jazz,1730.390103791001
2018-11-24,San Antonio Spurs,1700.702817756929
2018-11-24,Indiana Pacers,1754.0131311803184
2018-11-24,Oklahoma City Thunder,1769.0794297389143
2018-11-24,Chicago Bulls,1511.759882857985
2018-11-24,New Orleans Pelicans,1735.2037531101823
2018-11-24,Milwaukee Bucks,1768.5937762547267
2018-11-24,Dallas Mavericks,1589.0336884155772
2018-11-24,Charlotte Hornets,1654.982045270653
2018-11-24,Atlanta Hawks,1482.3685497773445
2018-11-24,Memphis Grizzlies,1626.747918810627
2018-11-24,New York Knicks,1525.657423527871
2018-11-24,Toronto Raptors,1858.1738401119276
2018-11-24,Philadelphia 76ers,1784.4931934394754
2018-11-24,Brooklyn Nets,1582.005568386658
2018-11-24,Detroit Pistons,1679.500987349289
2018-11-24,Cleveland Cavaliers,1645.7429821465478
2018-11-24,Sacramento Kings,1638.8165363757853
2018-11-24,Minnesota Timberwolves,1696.2362462219826
2018-11-24,Orlando Magic,1580.9264629965733
2018-11-24,Washington Wizards,1641.2032126459087
2018-11-25,Boston Celtics,1722.911125452647
2018-11-25,Miami Heat,1636.5071827122188
2018-11-25,Portland Trail Blazers,1773.2487820825188
2018-11-25,Phoenix Suns,1450.3550727957968
2018-11-25,Los Angeles Lakers,1687.009178941269
2018-11-25,Houston Rockets,1832.2138614149367
2018-11-25,LA Clippers,1774.8519304465262
2018-11-25,Golden State Warriors,1788.9466303621555
2018-11-25,Denver Nuggets,1768.2705809515865
2018-11-25,Utah Jazz,1738.64106945708
2018-11-25,San Antonio Spurs,1700.702817756929
2018-11-25,Indiana Pacers,1754.0131311803184
2018-11-25,Oklahoma City Thunder,1769.0794297389143
2018-11-25,Chicago Bulls,1511.759882857985
2018-11-25,New Orleans Pelicans,1735.2037531101823
2018-11-25,Milwaukee Bucks,1768.5937762547267
2018-11-25,Dallas Mavericks,1589.0336884155772
2018-11-25,Charlotte Hornets,1639.736898686603
2018-11-25,Atlanta Hawks,1499.4469015363034
2018-11-25,Memphis Grizzlies,1612.5179550980276
2018-11-25,New York Knicks,1540.5595189099845
2018-11-25,Toronto Raptors,1863.675368772146
2018-11-25,Philadelphia 76ers,1789.96855295245
2018-11-25,Brooklyn Nets,1576.6691862506061
2018-11-25,Detroit Pistons,1684.3689360639619
2018-11-25,Cleveland Cavaliers,1645.7429821465478
2018-11-25,Sacramento Kings,1630.6395193198491
2018-11-25,Minnesota Timberwolves,1696.2362462219826
2018-11-25,Orlando Magic,1596.1277327137261
2018-11-25,Washington Wizards,1641.2032126459087
2018-11-26,Boston Celtics,1734.4259760191303
2018-11-26,Miami Heat,1636.5071827122188
2018-11-26,Portland Trail Blazers,1773.2487820825188
2018-11-26,Phoenix Suns,1450.3550727957968
2018-11-26,Los Angeles Lakers,1687.009178941269
2018-11-26,Houston Rockets,1815.1489178120978
2018-11-26,LA Clippers,1774.8519304465262
2018-11-26,Golden State Warriors,1794.8181958231123
2018-11-26,Denver Nuggets,1768.2705809515865
2018-11-26,Utah Jazz,1728.4299091219386
2018-11-26,San Antonio Spurs,1706.278871150899
2018-11-26,Indiana Pacers,1764.285619684937
2018-11-26,Oklahoma City Thunder,1769.0794297389143
2018-11-26,Chicago Bulls,1506.0745997834272
2018-11-26,New Orleans Pelicans,1724.2531234394241
2018-11-26,Milwaukee Bucks,1754.2912872688732
2018-11-26,Dallas Mavericks,1589.0336884155772
2018-11-26,Charlotte Hornets,1654.324176141876
2018-11-26,Atlanta Hawks,1499.4469015363034
2018-11-26,Memphis Grizzlies,1612.5179550980276
2018-11-26,New York Knicks,1540.5595189099845
2018-11-26,Toronto Raptors,1863.675368772146
2018-11-26,Philadelphia 76ers,1789.96855295245
2018-11-26,Brooklyn Nets,1576.6691862506061
2018-11-26,Detroit Pistons,1684.3689360639619
2018-11-26,Cleveland Cavaliers,1636.7101468773774
2018-11-26,Sacramento Kings,1630.6395193198491
2018-11-26,Minnesota Timberwolves,1705.448367066166
2018-11-26,Orlando Magic,1590.4884821858636
2018-11-26,Washington Wizards,1657.4199627067765
2018-11-27,Boston Celtics,1734.4259760191303
2018-11-27,Miami Heat,1622.2614968636212
2018-11-27,Portland Trail Blazers,1773.2487820825188
2018-11-27,Phoenix Suns,1446.6296082732053
2018-11-27,Los Angeles Lakers,1678.8077495350594
2018-11-27,Houston Rockets,1815.1489178120978
2018-11-27,LA Clippers,1774.8519304465262
2018-11-27,Golden State Warriors,1794.8181958231123
2018-11-27,Denver Nuggets,1776.6492318138503
2018-11-27,Utah Jazz,1728.4299091219386
2018-11-27,San Antonio Spurs,1706.278871150899
2018-11-27,Indiana Pacers,1767.4494970851242
2018-11-27,Oklahoma City Thunder,1769.0794297389143
2018-11-27,Chicago Bulls,1506.0745997834272
2018-11-27,New Orleans Pelicans,1724.2531234394241
2018-11-27,Milwaukee Bucks,1754.2912872688732
2018-11-27,Dallas Mavericks,1589.0336884155772
2018-11-27,Charlotte Hornets,1654.324176141876
2018-11-27,Atlanta Hawks,1515.4913086816043
2018-11-27,Memphis Grizzlies,1608.101521966794
2018-11-27,New York Knicks,1533.5844853464148
2018-11-27,Toronto Raptors,1868.4131446523443
2018-11-27,Philadelphia 76ers,1789.96855295245
2018-11-27,Brooklyn Nets,1576.6691862506061
2018-11-27,Detroit Pistons,1691.1549912119315
2018-11-27,Cleveland Cavaliers,1636.7101468773774
2018-11-27,Sacramento Kings,1630.6395193198491
2018-11-27,Minnesota Timberwolves,1705.448367066166
2018-11-27,Orlando Magic,1590.4884821858636
2018-11-27,Washington Wizards,1657.4199627067765
2018-11-28,Boston Celtics,1734.4259760191303
2018-11-28,Miami Heat,1622.2614968636212
2018-11-28,Portland Trail Blazers,1778.9782477087304
2018-11-28,Phoenix Suns,1443.1302599070114
2018-11-28,Los Angeles Lakers,1678.8077495350594
2018-11-28,Houston Rockets,1797.24552613171
2018-11-28,LA Clippers,1777.822555397841
2018-11-28,Golden State Warriors,1794.8181958231123
2018-11-28,Denver Nuggets,1776.6492318138503
2018-11-28,Utah Jazz,1734.9918100803682
2018-11-28,San Antonio Spurs,1695.7243612486352
2018-11-28,Indiana Pacers,1767.4494970851242
2018-11-28,Oklahoma City Thunder,1776.2289566038144
2018-11-28,Chicago Bulls,1501.643576182695
2018-11-28,New Orleans Pelicans,1733.1230160497357
2018-11-28,Milwaukee Bucks,1758.6313935567262
2018-11-28,Dallas Mavericks,1606.9537023851906
2018-11-28,Charlotte Hornets,1661.1088867347348
2018-11-28,Atlanta Hawks,1508.3569664129893
2018-11-28,Memphis Grizzlies,1608.101521966794
2018-11-28,New York Knicks,1529.2112148726326
2018-11-28,Toronto Raptors,1868.4131446523443
2018-11-28,Philadelphia 76ers,1794.3105414635372
2018-11-28,Brooklyn Nets,1570.1063813467445
2018-11-28,Detroit Pistons,1691.1549912119315
2018-11-28,Cleveland Cavaliers,1629.9256482571884
2018-11-28,Sacramento Kings,1630.6395193198491
2018-11-28,Minnesota Timberwolves,1716.178493684792
2018-11-28,Orlando Magic,1584.591916422597
2018-11-28,Washington Wizards,1648.844866599794
2018-11-29,Boston Celtics,1734.4259760191303
2018-11-29,Miami Heat,1622.2614968636212
2018-11-29,Portland Trail Blazers,1778.9782477087304
2018-11-29,Phoenix Suns,1443.1302599070114
2018-11-29,Los Angeles Lakers,1692.3624337019917
2018-11-29,Houston Rockets,1797.24552613171
2018-11-29,LA Clippers,1784.4667835815694
2018-11-29,Golden State Warriors,1785.909355668639
2018-11-29,Denver Nuggets,1776.6492318138503
2018-11-29,Utah Jazz,1734.9918100803682
2018-11-29,San Antonio Spurs,1695.7243612486352
2018-11-29,Indiana Pacers,1754.3274967123368
2018-11-29,Oklahoma City Thunder,1776.2289566038144
2018-11-29,Chicago Bulls,1501.643576182695
2018-11-29,New Orleans Pelicans,1733.1230160497357
2018-11-29,Milwaukee Bucks,1758.6313935567262
2018-11-29,Dallas Mavericks,1606.9537023851906
2018-11-29,Charlotte Hornets,1661.1088867347348
2018-11-29,Atlanta Hawks,1508.3569664129893
2018-11-29,Memphis Grizzlies,1608.101521966794
2018-11-29,New York Knicks,1529.2112148726326
2018-11-29,Toronto Raptors,1877.9865341282293
2018-11-29,Philadelphia 76ers,1794.3105414635372
2018-11-29,Brooklyn Nets,1570.1063813467445
2018-11-29,Detroit Pistons,1691.1549912119315
2018-11-29,Cleveland Cavaliers,1629.9256482571884
2018-11-29,Sacramento Kings,1623.975964960648
2018-11-29,Minnesota Timberwolves,1716.178493684792
2018-11-29,Orlando Magic,1584.591916422597
2018-11-29,Washington Wizards,1648.844866599794
2018-11-30,Boston Celtics,1742.346870144446
2018-11-30,Miami Heat,1636.2546280343731
2018-11-30,Portland Trail Blazers,1768.3680753229564
2018-11-30,Phoenix Suns,1435.2893733939482
2018-11-30,Los Angeles Lakers,1700.6524315726906
2018-11-30,Houston Rockets,1805.656808979681
2018-11-30,LA Clippers,1784.4667835815694
2018-11-30,Golden State Warriors,1785.909355668639
2018-11-30,Denver Nuggets,1787.505378922462
2018-11-30,Utah Jazz,1743.7172483894838
2018-11-30,San Antonio Spurs,1688.146017103616
2018-11-30,Indiana Pacers,1754.3274967123368
2018-11-30,Oklahoma City Thunder,1780.2785874977235
2018-11-30,Chicago Bulls,1495.9294814688024
2018-11-30,New Orleans Pelicans,1719.3222830512796
2018-11-30,Milwaukee Bucks,1758.6313935567262
2018-11-30,Dallas Mavericks,1598.4801728778102
2018-11-30,Charlotte Hornets,1652.7740129451397
2018-11-30,Atlanta Hawks,1504.190370188236
2018-11-30,Memphis Grizzlies,1618.363499462478
2018-11-30,New York Knicks,1529.2112148726326
2018-11-30,Toronto Raptors,1877.9865341282293
2018-11-30,Philadelphia 76ers,1801.2694441145272
2018-11-30,Brooklyn Nets,1560.3872116720938
2018-11-30,Detroit Pistons,1696.8125552425954
2018-11-30,Cleveland Cavaliers,1622.4108537476202
2018-11-30,Sacramento Kings,1623.975964960648
2018-11-30,Minnesota Timberwolves,1716.178493684792
2018-11-30,Orlando Magic,1591.7019768298026
2018-11-30,Washington Wizards,1642.379643814573
2018-12-01,Boston Celtics,1752.5906717897137
2018-12-01,Miami Heat,1636.2546280343731
2018-12-01,Portland Trail Blazers,1768.3680753229564
2018-12-01,Phoenix Suns,1435.2893733939482
2018-12-01,Los Angeles Lakers,1700.6524315726906
2018-12-01,Houston Rockets,1809.1456374271636
2018-12-01,LA Clippers,1784.4667835815694
2018-12-01,Golden State Warriors,1771.967238021865
2018-12-01,Denver Nuggets,1787.505378922462
2018-12-01,Utah Jazz,1743.7172483894838
2018-12-01,San Antonio Spurs,1688.146017103616
2018-12-01,Indiana Pacers,1740.0793850532416
2018-12-01,Oklahoma City Thunder,1780.2785874977235
2018-12-01,Chicago Bulls,1492.554968315448
2018-12-01,New Orleans Pelicans,1719.3222830512796
2018-12-01,Milwaukee Bucks,1741.7280065103873
2018-12-01,Dallas Mavericks,1598.4801728778102
2018-12-01,Charlotte Hornets,1652.7740129451397
2018-12-01,Atlanta Hawks,1504.190370188236
2018-12-01,Memphis Grizzlies,1618.363499462478
2018-12-01,New York Knicks,1547.666714113413
2018-12-01,Toronto Raptors,1882.6074232648903
2018-12-01,Philadelphia 76ers,1801.2694441145272
2018-12-01,Brooklyn Nets,1551.973679763933
2018-12-01,Detroit Pistons,1710.570866561575
2018-12-01,Cleveland Cavaliers,1618.3152532297509
2018-12-01,Sacramento Kings,1639.2039604862528
2018-12-01,Minnesota Timberwolves,1706.5920412828914
2018-12-01,Orlando Magic,1591.7019768298026
2018-12-01,Washington Wizards,1650.767527567258
2018-12-02,Boston Celtics,1752.5906717897137
2018-12-02,Miami Heat,1650.1495836186268
2018-12-02,Portland Trail Blazers,1755.4947978076525
2018-12-02,Phoenix Suns,1430.6222989394266
2018-12-02,Los Angeles Lakers,1704.6611850141562
2018-12-02,Houston Rockets,1809.1456374271636
2018-12-02,LA Clippers,1768.6323889767905
2018-12-02,Golden State Warriors,1771.967238021865
2018-12-02,Denver Nuggets,1787.505378922462
2018-12-02,Utah Jazz,1729.9196604662864
2018-12-02,San Antonio Spurs,1701.3851968613935
2018-12-02,Indiana Pacers,1740.0793850532416
2018-12-02,Oklahoma City Thunder,1780.2785874977235
2018-12-02,Chicago Bulls,1492.554968315448
2018-12-02,New Orleans Pelicans,1728.1695589990056
2018-12-02,Milwaukee Bucks,1741.7280065103873
2018-12-02,Dallas Mavericks,1615.4314190668101
2018-12-02,Charlotte Hornets,1644.2429312326817
2018-12-02,Atlanta Hawks,1504.190370188236
2018-12-02,Memphis Grizzlies,1612.471222385967
2018-12-02,New York Knicks,1547.666714113413
2018-12-02,Toronto Raptors,1882.6074232648903
2018-12-02,Philadelphia 76ers,1807.2563487285734
2018-12-02,Brooklyn Nets,1551.973679763933
2018-12-02,Detroit Pistons,1710.570866561575
2018-12-02,Cleveland Cavaliers,1618.3152532297509
2018-12-02,Sacramento Kings,1639.2039604862528
2018-12-02,Minnesota Timberwolves,1706.5920412828914
2018-12-02,Orlando Magic,1591.7019768298026
2018-12-02,Washington Wizards,1650.767527567258
2018-12-03,Boston Celtics,1752.5906717897137
2018-12-03,Miami Heat,1650.1495836186268
2018-12-03,Portland Trail Blazers,1755.4947978076525
2018-12-03,Phoenix Suns,1430.6222989394266
2018-12-03,Los Angeles Lakers,1704.6611850141562
2018-12-03,Houston Rockets,1794.5647505215306
2018-12-03,LA Clippers,1778.3264962737605
2018-12-03,Golden State Warriors,1776.1603056429249
2018-12-03,Denver Nuggets,1801.0764092359454
2018-12-03,Utah Jazz,1729.9196604662864
2018-12-03,San Antonio Spurs,1701.3851968613935
2018-12-03,Indiana Pacers,1740.0793850532416
2018-12-03,Oklahoma City Thunder,1789.2738866845634
2018-12-03,Chicago Bulls,1492.554968315448
2018-12-03,New Orleans Pelicans,1718.8590064613986
2018-12-03,Milwaukee Bucks,1741.7280065103873
2018-12-03,Dallas Mavericks,1615.4314190668101
2018-12-03,Charlotte Hornets,1644.2429312326817
2018-12-03,Atlanta Hawks,1499.9991467721673
2018-12-03,Memphis Grizzlies,1612.471222385967
2018-12-03,New York Knicks,1539.5143528515448
2018-12-03,Toronto Raptors,1867.8870136382652
2018-12-03,Philadelphia 76ers,1807.2563487285734
2018-12-03,Brooklyn Nets,1543.1387049919251
2018-12-03,Detroit Pistons,1701.9601160256368
2018-12-03,Cleveland Cavaliers,1627.2063656657767
2018-12-03,Sacramento Kings,1639.2039604862528
2018-12-03,Minnesota Timberwolves,1720.2642055794906
2018-12-03,Orlando Magic,1591.7019768298026
2018-12-03,Washington Wizards,1658.5408465543983
2018-12-04,Boston Celtics,1752.5906717897137
2018-12-04,Miami Heat,1638.0906730074892
2018-12-04,Portland Trail Blazers,1741.0042012877568
2018-12-04,Phoenix Suns,1424.6518674321046
2018-12-04,Los Angeles Lakers,1704.6611850141562
2018-12-04,Houston Rockets,1794.5647505215306
2018-12-04,LA Clippers,1778.3264962737605
2018-12-04,Golden State Warriors,1776.1603056429249
2018-12-04,Denver Nuggets,1801.0764092359454
2018-12-04,Utah Jazz,1739.9643003895467
2018-12-04,San Antonio Spurs,1691.762066031158
2018-12-04,Indiana Pacers,1744.4138982189722
2018-12-04,Oklahoma City Thunder,1789.2738866845634
2018-12-04,Chicago Bulls,1488.0342942017974
2018-12-04,New Orleans Pelicans,1718.8590064613986
2018-12-04,Milwaukee Bucks,1741.7280065103873
2018-12-04,Dallas Mavericks,1631.1495495802183
2018-12-04,Charlotte Hornets,1644.2429312326817
2018-12-04,Atlanta Hawks,1499.9991467721673
2018-12-04,Memphis Grizzlies,1612.471222385967
2018-12-04,New York Knicks,1539.5143528515448
2018-12-04,Toronto Raptors,1867.8870136382652
2018-12-04,Philadelphia 76ers,1807.2563487285734
2018-12-04,Brooklyn Nets,1543.1387049919251
2018-12-04,Detroit Pistons,1701.9601160256368
2018-12-04,Cleveland Cavaliers,1627.2063656657767
2018-12-04,Sacramento Kings,1644.5232448465879
2018-12-04,Minnesota Timberwolves,1720.2642055794906
2018-12-04,Orlando Magic,1604.9878477649695
2018-12-04,Washington Wizards,1658.5408465543983
2018-12-05,Boston Celtics,1752.5906717897137
2018-12-05,Miami Heat,1638.0906730074892
2018-12-05,Portland Trail Blazers,1741.0042012877568
2018-12-05,Phoenix Suns,1424.6518674321046
2018-12-05,Los Angeles Lakers,1715.1903849891946
2018-12-05,Houston Rockets,1794.5647505215306
2018-12-05,LA Clippers,1763.0342148424165
2018-12-05,Golden State Warriors,1783.138567458734
2018-12-05,Denver Nuggets,1806.454889495359
2018-12-05,Utah Jazz,1739.9643003895467
2018-12-05,San Antonio Spurs,1681.7111526399235
2018-12-05,Indiana Pacers,1744.4138982189722
2018-12-05,Oklahoma City Thunder,1793.7558229339156
2018-12-05,Chicago Bulls,1488.0342942017974
2018-12-05,New Orleans Pelicans,1727.04911084142
2018-12-05,Milwaukee Bucks,1751.4938801588569
2018-12-05,Dallas Mavericks,1622.781251180579
2018-12-05,Charlotte Hornets,1635.9829953899743
2018-12-05,Atlanta Hawks,1493.3242481066081
2018-12-05,Memphis Grizzlies,1628.9999117560717
2018-12-05,New York Knicks,1539.5143528515448
2018-12-05,Toronto Raptors,1877.7665086553548
2018-12-05,Philadelphia 76ers,1798.1466952430042
2018-12-05,Brooklyn Nets,1538.7417315406262
2018-12-05,Detroit Pistons,1692.5020216642258
2018-12-05,Cleveland Cavaliers,1620.8003633409123
2018-12-05,Sacramento Kings,1644.5232448465879
2018-12-05,Minnesota Timberwolves,1728.6842018785032
2018-12-05,Orlando Magic,1599.4330969405205
2018-12-05,Washington Wizards,1664.8465208338787
2018-12-06,Boston Celtics,1757.7193563955284
2018-12-06,Miami Heat,1638.0906730074892
2018-12-06,Portland Trail Blazers,1744.1616056075818
2018-12-06,Phoenix Suns,1420.9647654287583
2018-12-06,Los Angeles Lakers,1715.1903849891946
2018-12-06,Houston Rockets,1781.5774324250476
2018-12-06,LA Clippers,1763.0342148424165
2018-12-06,Golden State Warriors,1783.138567458734
2018-12-06,Denver Nuggets,1806.454889495359
2018-12-06,Utah Jazz,1752.5010235281795
2018-12-06,San Antonio Spurs,1681.7111526399235
2018-12-06,Indiana Pacers,1744.4138982189722
2018-12-06,Oklahoma City Thunder,1793.7558229339156
2018-12-06,Chicago Bulls,1488.0342942017974
2018-12-06,New Orleans Pelicans,1727.04911084142
2018-12-06,Milwaukee Bucks,1751.4938801588569
2018-12-06,Dallas Mavericks,1622.781251180579
2018-12-06,Charlotte Hornets,1635.9829953899743
2018-12-06,Atlanta Hawks,1493.3242481066081
2018-12-06,Memphis Grizzlies,1628.9999117560717
2018-12-06,New York Knicks,1534.2186627894698
2018-12-06,Toronto Raptors,1877.7665086553548
2018-12-06,Philadelphia 76ers,1798.1466952430042
2018-12-06,Brooklyn Nets,1538.7417315406262
2018-12-06,Detroit Pistons,1692.5020216642258
2018-12-06,Cleveland Cavaliers,1620.8003633409123
2018-12-06,Sacramento Kings,1644.5232448465879
2018-12-06,Minnesota Timberwolves,1728.6842018785032
2018-12-06,Orlando Magic,1599.4330969405205
2018-12-06,Washington Wizards,1664.8465208338787
2018-12-07,Boston Celtics,1757.7193563955284
2018-12-07,Miami Heat,1642.9811510621498
2018-12-07,Portland Trail Blazers,1744.1616056075818
2018-12-07,Phoenix Suns,1415.1864404212602
2018-12-07,Los Angeles Lakers,1703.6328901149325
2018-12-07,Houston Rockets,1781.5774324250476
2018-12-07,LA Clippers,1763.0342148424165
2018-12-07,Golden State Warriors,1793.6147739276553
2018-12-07,Denver Nuggets,1791.1366521595435
2018-12-07,Utah Jazz,1752.5010235281795
2018-12-07,San Antonio Spurs,1693.4554814798698
2018-12-07,Indiana Pacers,1751.1105598295223
2018-12-07,Oklahoma City Thunder,1774.8795097120496
2018-12-07,Chicago Bulls,1507.947547340212
2018-12-07,New Orleans Pelicans,1713.754318405132
2018-12-07,Milwaukee Bucks,1741.8410157196024
2018-12-07,Dallas Mavericks,1622.781251180579
2018-12-07,Charlotte Hornets,1651.6390583798209
2018-12-07,Atlanta Hawks,1493.3242481066081
2018-12-07,Memphis Grizzlies,1643.5499855781338
2018-12-07,New York Knicks,1534.2186627894698
2018-12-07,Toronto Raptors,1857.1698916967805
2018-12-07,Philadelphia 76ers,1806.1839093170136
2018-12-07,Brooklyn Nets,1558.5561602177333
2018-12-07,Detroit Pistons,1684.9358083588852
2018-12-07,Cleveland Cavaliers,1610.9570734541194
2018-12-07,Sacramento Kings,1655.0128707324493
2018-12-07,Minnesota Timberwolves,1728.6842018785032
2018-12-07,Orlando Magic,1592.6190349374556
2018-12-07,Washington Wizards,1664.8465208338787
2018-12-08,Boston Celtics,1762.1081619387328
2018-12-08,Miami Heat,1657.2862689603992
2018-12-08,Portland Trail Blazers,1754.6264529082075
2018-12-08,Phoenix Suns,1415.1864404212602
2018-12-08,Los Angeles Lakers,1712.6604043392917
2018-12-08,Houston Rockets,1765.5780937205013
2018-12-08,LA Clippers,1748.922853118867
2018-12-08,Golden State Warriors,1793.6147739276553
2018-12-08,Denver Nuggets,1773.0340091970395
2018-12-08,Utah Jazz,1752.5010235281795
2018-12-08,San Antonio Spurs,1693.4554814798698
2018-12-08,Indiana Pacers,1759.1406747933008
2018-12-08,Oklahoma City Thunder,1774.8795097120496
2018-12-08,Chicago Bulls,1503.4129569410666
2018-12-08,New Orleans Pelicans,1713.754318405132
2018-12-08,Milwaukee Bucks,1741.8410157196024
2018-12-08,Dallas Mavericks,1638.9101172855685
2018-12-08,Charlotte Hornets,1651.6390583798209
2018-12-08,Atlanta Hawks,1513.3839202748281
2018-12-08,Memphis Grizzlies,1634.3503724663212
2018-12-08,New York Knicks,1523.725166263862
2018-12-08,Toronto Raptors,1857.1698916967805
2018-12-08,Philadelphia 76ers,1806.1839093170136
2018-12-08,Brooklyn Nets,1569.0922024195195
2018-12-08,Detroit Pistons,1684.9358083588852
2018-12-08,Cleveland Cavaliers,1623.4661296102893
2018-12-08,Sacramento Kings,1647.0050793862779
2018-12-08,Minnesota Timberwolves,1718.8093891462536
2018-12-08,Orlando Magic,1592.6190349374556
2018-12-08,Washington Wizards,1652.738122692073
2018-12-09,Boston Celtics,1762.1081619387328
2018-12-09,Miami Heat,1657.2862689603992
2018-12-09,Portland Trail Blazers,1754.6264529082075
2018-12-09,Phoenix Suns,1415.1864404212602
2018-12-09,Los Angeles Lakers,1712.6604043392917
2018-12-09,Houston Rockets,1765.5780937205013
2018-12-09,LA Clippers,1748.922853118867
2018-12-09,Golden State Warriors,1793.6147739276553
2018-12-09,Denver Nuggets,1773.0340091970395
2018-12-09,Utah Jazz,1740.219628425251
2018-12-09,San Antonio Spurs,1705.9370725670476
2018-12-09,Indiana Pacers,1759.1406747933008
2018-12-09,Oklahoma City Thunder,1774.8795097120496
2018-12-09,Chicago Bulls,1503.4129569410666
2018-12-09,New Orleans Pelicans,1723.6559959125325
2018-12-09,Milwaukee Bucks,1756.2049313038822
2018-12-09,Dallas Mavericks,1638.9101172855685
2018-12-09,Charlotte Hornets,1658.7092684130334
2018-12-09,Atlanta Hawks,1513.3839202748281
2018-12-09,Memphis Grizzlies,1634.3503724663212
2018-12-09,New York Knicks,1516.337902767068
2018-12-09,Toronto Raptors,1841.9288936187768
2018-12-09,Philadelphia 76ers,1806.1839093170136
2018-12-09,Brooklyn Nets,1569.0922024195195
2018-12-09,Detroit Pistons,1675.186343411346
2018-12-09,Cleveland Cavaliers,1623.4661296102893
2018-12-09,Sacramento Kings,1647.0050793862779
2018-12-09,Minnesota Timberwolves,1718.8093891462536
2018-12-09,Orlando Magic,1592.6190349374556
2018-12-09,Washington Wizards,1652.738122692073
2018-12-10,Boston Celtics,1772.039611105715
2018-12-10,Miami Heat,1648.462693858707
2018-12-10,Portland Trail Blazers,1754.6264529082075
2018-12-10,Phoenix Suns,1411.7821324934346
2018-12-10,Los Angeles Lakers,1721.8134531134606
2018-12-10,Houston Rockets,1765.5780937205013
2018-12-10,LA Clippers,1751.8508450247461
2018-12-10,Golden State Warriors,1802.6779861420018
2018-12-10,Denver Nuggets,1779.9096571196133
2018-12-10,Utah Jazz,1730.7614044123115
2018-12-10,San Antonio Spurs,1705.9370725670476
2018-12-10,Indiana Pacers,1766.8721683088036
2018-12-10,Oklahoma City Thunder,1785.0540179987552
2018-12-10,Chicago Bulls,1496.3711284209414
2018-12-10,New Orleans Pelicans,1714.3651435307042
2018-12-10,Milwaukee Bucks,1763.235006201702
2018-12-10,Dallas Mavericks,1648.7420176032044
