GAME_DATE,TEAM,RATING
2019-10-12,Minnesota Timberwolves,24.195693605812313
2019-10-12,Atlanta Hawks,22.900961192141644
2019-10-12,Memphis Grizzlies,23.06262549749655
2019-10-12,New York Knicks,20.805058998309146
2019-10-12,Toronto Raptors,27.935667416066675
2019-10-12,Philadelphia 76ers,26.02186233482093
2019-10-12,Brooklyn Nets,23.761311755687796
2019-10-12,Detroit Pistons,24.250991968937843
2019-10-12,Cleveland Cavaliers,23.16839768989044
2019-10-12,LA Clippers,26.075918986628793
2019-10-12,Orlando Magic,23.87659058297155
2019-10-12,Washington Wizards,23.724804189532176
2019-10-13,Boston Celtics,26.461911465652616
2019-10-13,Miami Heat,24.619284787530795
2019-10-13,Portland Trail Blazers,26.847455907188092
2019-10-13,Phoenix Suns,20.843230289375402
2019-10-13,Los Angeles Lakers,23.577024479201445
2019-10-13,Houston Rockets,28.122566019871883
2019-10-13,Golden State Warriors,28.750205887763247
2019-10-13,Denver Nuggets,26.609287307367385
2019-10-13,Utah Jazz,26.535022176837472
2019-10-13,San Antonio Spurs,26.42369469207205
2019-10-13,Indiana Pacers,25.39100067906264
2019-10-13,Dallas Mavericks,23.043772769133824
2019-10-13,Charlotte Hornets,24.22393987642373
2019-10-13,Oklahoma City Thunder,26.152530926741182
2019-10-13,Chicago Bulls,21.875366404635862
2019-10-13,New Orleans Pelicans,24.100855506129083
2019-10-13,Milwaukee Bucks,27.147488022792704
2019-10-13,Sacramento Kings,23.62595703781792
2019-10-13,Minnesota Timberwolves,24.195693605812313
2019-10-13,Atlanta Hawks,22.900961192141644
2019-10-13,Memphis Grizzlies,23.06262549749655
2019-10-13,New York Knicks,20.805058998309146
2019-10-13,Toronto Raptors,27.935667416066675
2019-10-13,Philadelphia 76ers,26.02186233482093
2019-10-13,Brooklyn Nets,23.761311755687796
2019-10-13,Detroit Pistons,24.250991968937843
2019-10-13,Cleveland Cavaliers,23.16839768989044
2019-10-13,LA Clippers,26.075918986628793
2019-10-13,Orlando Magic,23.87659058297155
2019-10-13,Washington Wizards,23.724804189532176
2019-10-14,Boston Celtics,26.461911465652616
2019-10-14,Miami Heat,24.619284787530795
2019-10-14,Portland Trail Blazers,26.847455907188092
2019-10-14,Phoenix Suns,20.843230289375402
2019-10-14,Los Angeles Lakers,23.577024479201445
2019-10-14,Houston Rockets,28.122566019871883
2019-10-14,Golden State Warriors,28.750205887763247
2019-10-14,Denver Nuggets,26.609287307367385
2019-10-14,Utah Jazz,26.535022176837472
2019-10-14,San Antonio Spurs,26.42369469207205
2019-10-14,Indiana Pacers,25.39100067906264
2019-10-14,Dallas Mavericks,23.043772769133824
2019-10-14,Charlotte Hornets,24.22393987642373
2019-10-14,Oklahoma City Thunder,26.152530926741182
2019-10-14,Chicago Bulls,21.875366404635862
2019-10-14,New Orleans Pelicans,24.100855506129083
2019-10-14,Milwaukee Bucks,27.147488022792704
2019-10-14,Sacramento Kings,23.62595703781792
2019-10-14,Minnesota Timberwolves,24.195693605812313
2019-10-14,Atlanta Hawks,22.900961192141644
2019-10-14,Memphis Grizzlies,23.06262549749655
2019-10-14,New York Knicks,20.805058998309146
2019-10-14,Toronto Raptors,27.935667416066675
2019-10-14,Philadelphia 76ers,26.02186233482093
2019-10-14,Brooklyn Nets,23.761311755687796
2019-10-14,Detroit Pistons,24.250991968937843
2019-10-14,Cleveland Cavaliers,23.16839768989044
2019-10-14,LA Clippers,26.075918986628793
2019-10-14,Orlando Magic,23.87659058297155
2019-10-14,Washington Wizards,23.724804189532176
2019-10-15,Boston Celtics,26.461911465652616
2019-10-15,Miami Heat,24.619284787530795
2019-10-15,Portland Trail Blazers,26.847455907188092
2019-10-15,Phoenix Suns,20.843230289375402
2019-10-15,Los Angeles Lakers,23.577024479201445
2019-10-15,Houston Rockets,28.122566019871883
2019-10-15,Golden State Warriors,28.750205887763247
2019-10-15,Denver Nuggets,26.609287307367385
2019-10-15,Utah Jazz,26.535022176837472
2019-10-15,San Antonio Spurs,26.42369469207205
2019-10-15,Indiana Pacers,25.39100067906264
2019-10-15,Dallas Mavericks,23.043772769133824
2019-10-15,Charlotte Hornets,24.22393987642373
2019-10-15,Oklahoma City Thunder,26.152530926741182
2019-10-15,Chicago Bulls,21.875366404635862
2019-10-15,New Orleans Pelicans,24.100855506129083
2019-10-15,Milwaukee Bucks,27.147488022792704
2019-10-15,Sacramento Kings,23.62595703781792
2019-10-15,Minnesota Timberwolves,24.195693605812313
2019-10-15,Atlanta Hawks,22.900961192141644
2019-10-15,Memphis Grizzlies,23.06262549749655
2019-10-15,New York Knicks,20.805058998309146
2019-10-15,Toronto Raptors,27.935667416066675
2019-10-15,Philadelphia 76ers,26.02186233482093
2019-10-15,Brooklyn Nets,23.761311755687796
2019-10-15,Detroit Pistons,24.250991968937843
2019-10-15,Cleveland Cavaliers,23.16839768989044
2019-10-15,LA Clippers,26.075918986628793
2019-10-15,Orlando Magic,23.87659058297155
2019-10-15,Washington Wizards,23.724804189532176
2019-10-16,Boston Celtics,26.461911465652616
2019-10-16,Miami Heat,24.619284787530795
2019-10-16,Portland Trail Blazers,26.847455907188092
2019-10-16,Phoenix Suns,20.843230289375402
2019-10-16,Los Angeles Lakers,23.577024479201445
2019-10-16,Houston Rockets,28.122566019871883
2019-10-16,Golden State Warriors,28.750205887763247
2019-10-16,Denver Nuggets,26.609287307367385
2019-10-16,Utah Jazz,26.535022176837472
2019-10-16,San Antonio Spurs,26.42369469207205
2019-10-16,Indiana Pacers,25.39100067906264
2019-10-16,Dallas Mavericks,23.043772769133824
2019-10-16,Charlotte Hornets,24.22393987642373
2019-10-16,Oklahoma City Thunder,26.152530926741182
2019-10-16,Chicago Bulls,21.875366404635862
2019-10-16,New Orleans Pelicans,24.100855506129083
2019-10-16,Milwaukee Bucks,27.147488022792704
2019-10-16,Sacramento Kings,23.62595703781792
2019-10-16,Minnesota Timberwolves,24.195693605812313
2019-10-16,Atlanta Hawks,22.900961192141644
2019-10-16,Memphis Grizzlies,23.06262549749655
2019-10-16,New York Knicks,20.805058998309146
2019-10-16,Toronto Raptors,27.935667416066675
2019-10-16,Philadelphia 76ers,26.02186233482093
2019-10-16,Brooklyn Nets,23.761311755687796
2019-10-16,Detroit Pistons,24.250991968937843
2019-10-16,Cleveland Cavaliers,23.16839768989044
2019-10-16,LA Clippers,26.075918986628793
2019-10-16,Orlando Magic,23.87659058297155
2019-10-16,Washington Wizards,23.724804189532176
2019-10-17,Boston Celtics,26.461911465652616
2019-10-17,Miami Heat,24.619284787530795
2019-10-17,Portland Trail Blazers,26.847455907188092
2019-10-17,Phoenix Suns,20.843230289375402
2019-10-17,Los Angeles Lakers,23.577024479201445
2019-10-17,Houston Rockets,28.122566019871883
2019-10-17,Golden State Warriors,28.750205887763247
2019-10-17,Denver Nuggets,26.609287307367385
2019-10-17,Utah Jazz,26.535022176837472
2019-10-17,San Antonio Spurs,26.42369469207205
2019-10-17,Indiana Pacers,25.39100067906264
2019-10-17,Dallas Mavericks,23.043772769133824
2019-10-17,Charlotte Hornets,24.22393987642373
2019-10-17,Oklahoma City Thunder,26.152530926741182
2019-10-17,Chicago Bulls,21.875366404635862
2019-10-17,New Orleans Pelicans,24.100855506129083
2019-10-17,Milwaukee Bucks,27.147488022792704
2019-10-17,Sacramento Kings,23.62595703781792
2019-10-17,Minnesota Timberwolves,24.195693605812313
2019-10-17,Atlanta Hawks,22.900961192141644
2019-10-17,Memphis Grizzlies,23.06262549749655
2019-10-17,New York Knicks,20.805058998309146
2019-10-17,Toronto Raptors,27.935667416066675
2019-10-17,Philadelphia 76ers,26.02186233482093
2019-10-17,Brooklyn Nets,23.761311755687796
2019-10-17,Detroit Pistons,24.250991968937843
2019-10-17,Cleveland Cavaliers,23.16839768989044
2019-10-17,LA Clippers,26.075918986628793
2019-10-17,Orlando Magic,23.87659058297155
2019-10-17,Washington Wizards,23.724804189532176
2019-10-18,Boston Celtics,26.461911465652616
2019-10-18,Miami Heat,24.619284787530795
2019-10-18,Portland Trail Blazers,26.847455907188092
2019-10-18,Phoenix Suns,20.843230289375402
2019-10-18,Los Angeles Lakers,23.577024479201445
2019-10-18,Houston Rockets,28.122566019871883
2019-10-18,Golden State Warriors,28.750205887763247
2019-10-18,Denver Nuggets,26.609287307367385
2019-10-18,Utah Jazz,26.535022176837472
2019-10-18,San Antonio Spurs,26.42369469207205
2019-10-18,Indiana Pacers,25.39100067906264
2019-10-18,Dallas Mavericks,23.043772769133824
2019-10-18,Charlotte Hornets,24.22393987642373
2019-10-18,Oklahoma City Thunder,26.152530926741182
2019-10-18,Chicago Bulls,21.875366404635862
2019-10-18,New Orleans Pelicans,24.100855506129083
2019-10-18,Milwaukee Bucks,27.147488022792704
2019-10-18,Sacramento Kings,23.62595703781792
2019-10-18,Minnesota Timberwolves,24.195693605812313
2019-10-18,Atlanta Hawks,22.900961192141644
2019-10-18,Memphis Grizzlies,23.06262549749655
2019-10-18,New York Knicks,20.805058998309146
2019-10-18,Toronto Raptors,27.935667416066675
2019-10-18,Philadelphia 76ers,26.02186233482093
2019-10-18,Brooklyn Nets,23.761311755687796
2019-10-18,Detroit Pistons,24.250991968937843
2019-10-18,Cleveland Cavaliers,23.16839768989044
2019-10-18,LA Clippers,26.075918986628793
2019-10-18,Orlando Magic,23.87659058297155
2019-10-18,Washington Wizards,23.724804189532176
2019-10-19,Boston Celtics,26.461911465652616
2019-10-19,Miami Heat,24.619284787530795
2019-10-19,Portland Trail Blazers,26.847455907188092
2019-10-19,Phoenix Suns,20.843230289375402
2019-10-19,Los Angeles Lakers,23.577024479201445
2019-10-19,Houston Rockets,28.122566019871883
2019-10-19,Golden State Warriors,28.750205887763247
2019-10-19,Denver Nuggets,26.609287307367385
2019-10-19,Utah Jazz,26.535022176837472
2019-10-19,San Antonio Spurs,26.42369469207205
2019-10-19,Indiana Pacers,25.39100067906264
2019-10-19,Dallas Mavericks,23.043772769133824
2019-10-19,Charlotte Hornets,24.22393987642373
2019-10-19,Oklahoma City Thunder,26.152530926741182
2019-10-19,Chicago Bulls,21.875366404635862
2019-10-19,New Orleans Pelicans,24.100855506129083
2019-10-19,Milwaukee Bucks,27.147488022792704
2019-10-19,Sacramento Kings,23.62595703781792
2019-10-19,Minnesota Timberwolves,24.195693605812313
2019-10-19,Atlanta Hawks,22.900961192141644
2019-10-19,Memphis Grizzlies,23.06262549749655
2019-10-19,New York Knicks,20.805058998309146
2019-10-19,Toronto Raptors,27.935667416066675
2019-10-19,Philadelphia 76ers,26.02186233482093
2019-10-19,Brooklyn Nets,23.761311755687796
2019-10-19,Detroit Pistons,24.250991968937843
2019-10-19,Cleveland Cavaliers,23.16839768989044
2019-10-19,LA Clippers,26.075918986628793
2019-10-19,Orlando Magic,23.87659058297155
2019-10-19,Washington Wizards,23.724804189532176
2019-10-20,Boston Celtics,26.461911465652616
2019-10-20,Miami Heat,24.619284787530795
2019-10-20,Portland Trail Blazers,26.847455907188092
2019-10-20,Phoenix Suns,20.843230289375402
2019-10-20,Los Angeles Lakers,23.577024479201445
2019-10-20,Houston Rockets,28.122566019871883
2019-10-20,Golden State Warriors,28.750205887763247
2019-10-20,Denver Nuggets,26.609287307367385
2019-10-20,Utah Jazz,26.535022176837472
2019-10-20,San Antonio Spurs,26.42369469207205
2019-10-20,Indiana Pacers,25.39100067906264
2019-10-20,Dallas Mavericks,23.043772769133824
2019-10-20,Charlotte Hornets,24.22393987642373
2019-10-20,Oklahoma City Thunder,26.152530926741182
2019-10-20,Chicago Bulls,21.875366404635862
2019-10-20,New Orleans Pelicans,24.100855506129083
2019-10-20,Milwaukee Bucks,27.147488022792704
2019-10-20,Sacramento Kings,23.62595703781792
2019-10-20,Minnesota Timberwolves,24.195693605812313
2019-10-20,Atlanta Hawks,22.900961192141644
2019-10-20,Memphis Grizzlies,23.06262549749655
2019-10-20,New York Knicks,20.805058998309146
2019-10-20,Toronto Raptors,27.935667416066675
2019-10-20,Philadelphia 76ers,26.02186233482093
2019-10-20,Brooklyn Nets,23.761311755687796
2019-10-20,Detroit Pistons,24.250991968937843
2019-10-20,Cleveland Cavaliers,23.16839768989044
2019-10-20,LA Clippers,26.075918986628793
2019-10-20,Orlando Magic,23.87659058297155
2019-10-20,Washington Wizards,23.724804189532176
2019-10-21,Boston Celtics,26.461911465652616
2019-10-21,Miami Heat,24.619284787530795
2019-10-21,Portland Trail Blazers,26.847455907188092
2019-10-21,Phoenix Suns,20.843230289375402
2019-10-21,Los Angeles Lakers,23.577024479201445
2019-10-21,Houston Rockets,28.122566019871883
2019-10-21,Golden State Warriors,28.750205887763247
2019-10-21,Denver Nuggets,26.609287307367385
2019-10-21,Utah Jazz,26.535022176837472
2019-10-21,San Antonio Spurs,26.42369469207205
2019-10-21,Indiana Pacers,25.39100067906264
2019-10-21,Dallas Mavericks,23.043772769133824
2019-10-21,Charlotte Hornets,24.22393987642373
2019-10-21,Oklahoma City Thunder,26.152530926741182
2019-10-21,Chicago Bulls,21.875366404635862
2019-10-21,New Orleans Pelicans,24.100855506129083
2019-10-21,Milwaukee Bucks,27.147488022792704
2019-10-21,Sacramento Kings,23.62595703781792
2019-10-21,Minnesota Timberwolves,24.195693605812313
2019-10-21,Atlanta Hawks,22.900961192141644
2019-10-21,Memphis Grizzlies,23.06262549749655
2019-10-21,New York Knicks,20.805058998309146
2019-10-21,Toronto Raptors,27.935667416066675
2019-10-21,Philadelphia 76ers,26.02186233482093
2019-10-21,Brooklyn Nets,23.761311755687796
2019-10-21,Detroit Pistons,24.250991968937843
2019-10-21,Cleveland Cavaliers,23.16839768989044
2019-10-21,LA Clippers,26.075918986628793
2019-10-21,Orlando Magic,23.87659058297155
2019-10-21,Washington Wizards,23.724804189532176
2019-10-22,Boston Celtics,26.461911465652616
2019-10-22,Miami Heat,24.619284787530795
2019-10-22,Portland Trail Blazers,26.847455907188092
2019-10-22,Phoenix Suns,20.843230289375402
2019-10-22,Los Angeles Lakers,23.5176556145829
2019-10-22,Houston Rockets,28.122566019871883
2019-10-22,Golden State Warriors,28.750205887763247
2019-10-22,Denver Nuggets,26.609287307367385
2019-10-22,Utah Jazz,26.535022176837472
2019-10-22,San Antonio Spurs,26.42369469207205
2019-10-22,Indiana Pacers,25.39100067906264
2019-10-22,Dallas Mavericks,23.043772769133824
2019-10-22,Charlotte Hornets,24.22393987642373
2019-10-22,Oklahoma City Thunder,26.152530926741182
2019-10-22,Chicago Bulls,21.875366404635862
2019-10-22,New Orleans Pelicans,24.05416960068339
2019-10-22,Milwaukee Bucks,27.147488022792704
2019-10-22,Sacramento Kings,23.62595703781792
2019-10-22,Minnesota Timberwolves,24.195693605812313
2019-10-22,Atlanta Hawks,22.900961192141644
2019-10-22,Memphis Grizzlies,23.06262549749655
2019-10-22,New York Knicks,20.805058998309146
2019-10-22,Toronto Raptors,27.983578538513104
2019-10-22,Philadelphia 76ers,26.02186233482093
2019-10-22,Brooklyn Nets,23.761311755687796
2019-10-22,Detroit Pistons,24.250991968937843
2019-10-22,Cleveland Cavaliers,23.16839768989044
2019-10-22,LA Clippers,26.135884078700116
2019-10-22,Orlando Magic,23.87659058297155
2019-10-22,Washington Wizards,23.724804189532176
2019-10-23,Boston Celtics,26.37135173300712
2019-10-23,Miami Heat,24.687227690458897
2019-10-23,Portland Trail Blazers,26.758788645965225
2019-10-23,Phoenix Suns,20.97183592333268
2019-10-23,Los Angeles Lakers,23.5176556145829
2019-10-23,Houston Rockets,28.122566019871883
2019-10-23,Golden State Warriors,28.750205887763247
2019-10-23,Denver Nuggets,26.696991022653034
2019-10-23,Utah Jazz,26.61749412904322
2019-10-23,San Antonio Spurs,26.45705731799397
2019-10-23,Indiana Pacers,25.291981699463477
2019-10-23,Dallas Mavericks,23.13738670804775
2019-10-23,Charlotte Hornets,24.28449391324322
2019-10-23,Oklahoma City Thunder,26.072139668082414
2019-10-23,Chicago Bulls,21.81310640242919
2019-10-23,New Orleans Pelicans,24.05416960068339
2019-10-23,Milwaukee Bucks,27.147488022792704
2019-10-23,Sacramento Kings,23.5046411401685
2019-10-23,Minnesota Timberwolves,24.2764671584457
2019-10-23,Atlanta Hawks,22.900961192141644
2019-10-23,Memphis Grizzlies,22.99403798415497
2019-10-23,New York Knicks,20.76932308663837
2019-10-23,Toronto Raptors,27.983578538513104
2019-10-23,Philadelphia 76ers,26.11194248618467
2019-10-23,Brooklyn Nets,23.680098573088813
2019-10-23,Detroit Pistons,24.35002979163244
2019-10-23,Cleveland Cavaliers,23.09067806035621
2019-10-23,LA Clippers,26.135884078700116
2019-10-23,Orlando Magic,23.95378665125982
2019-10-23,Washington Wizards,23.632003935593964
2019-10-24,Boston Celtics,26.37135173300712
2019-10-24,Miami Heat,24.687227690458897
2019-10-24,Portland Trail Blazers,26.758788645965225
2019-10-24,Phoenix Suns,20.97183592333268
2019-10-24,Los Angeles Lakers,23.5176556145829
2019-10-24,Houston Rockets,28.022806867016016
2019-10-24,Golden State Warriors,28.629323888496003
2019-10-24,Denver Nuggets,26.696991022653034
2019-10-24,Utah Jazz,26.61749412904322
2019-10-24,San Antonio Spurs,26.45705731799397
2019-10-24,Indiana Pacers,25.291981699463477
2019-10-24,Dallas Mavericks,23.13738670804775
2019-10-24,Charlotte Hornets,24.28449391324322
2019-10-24,Oklahoma City Thunder,26.072139668082414
2019-10-24,Chicago Bulls,21.81310640242919
2019-10-24,New Orleans Pelicans,24.05416960068339
2019-10-24,Milwaukee Bucks,27.24452304143667
2019-10-24,Sacramento Kings,23.5046411401685
2019-10-24,Minnesota Timberwolves,24.2764671584457
2019-10-24,Atlanta Hawks,23.004213567197244
2019-10-24,Memphis Grizzlies,22.99403798415497
2019-10-24,New York Knicks,20.76932308663837
2019-10-24,Toronto Raptors,27.983578538513104
2019-10-24,Philadelphia 76ers,26.11194248618467
2019-10-24,Brooklyn Nets,23.680098573088813
2019-10-24,Detroit Pistons,24.247365558459553
2019-10-24,Cleveland Cavaliers,23.09067806035621
2019-10-24,LA Clippers,26.254609771017133
2019-10-24,Orlando Magic,23.95378665125982
2019-10-24,Washington Wizards,23.632003935593964
2019-10-25,Boston Celtics,26.47586579611316
2019-10-25,Miami Heat,24.687227690458897
2019-10-25,Portland Trail Blazers,26.811260122458048
2019-10-25,Phoenix Suns,20.936750930896956
2019-10-25,Los Angeles Lakers,23.64158544739777
2019-10-25,Houston Rockets,28.022806867016016
2019-10-25,Golden State Warriors,28.629323888496003
2019-10-25,Denver Nuggets,26.729456344248533
2019-10-25,Utah Jazz,26.492082899598227
2019-10-25,San Antonio Spurs,26.45705731799397
2019-10-25,Indiana Pacers,25.291981699463477
2019-10-25,Dallas Mavericks,23.233706822716698
2019-10-25,Charlotte Hornets,24.199013173446378
2019-10-25,Oklahoma City Thunder,25.958232770349674
2019-10-25,Chicago Bulls,21.915051106812392
2019-10-25,New Orleans Pelicans,23.95875942840482
2019-10-25,Milwaukee Bucks,27.24452304143667
2019-10-25,Sacramento Kings,23.45164429865707
2019-10-25,Minnesota Timberwolves,24.362196359984488
2019-10-25,Atlanta Hawks,23.004213567197244
2019-10-25,Memphis Grizzlies,22.894711569983112
2019-10-25,New York Knicks,20.709949826966824
2019-10-25,Toronto Raptors,27.877147414818843
2019-10-25,Philadelphia 76ers,26.11194248618467
2019-10-25,Brooklyn Nets,23.73584889063446
2019-10-25,Detroit Pistons,24.247365558459553
2019-10-25,Cleveland Cavaliers,23.09067806035621
2019-10-25,LA Clippers,26.254609771017133
2019-10-25,Orlando Magic,23.95378665125982
2019-10-25,Washington Wizards,23.746233285426538
2019-10-26,Boston Celtics,26.50818566541967
2019-10-26,Miami Heat,24.802692625469504
2019-10-26,Portland Trail Blazers,26.811260122458048
2019-10-26,Phoenix Suns,21.10207848414053
2019-10-26,Los Angeles Lakers,23.64158544739777
2019-10-26,Houston Rockets,28.06934179867267
2019-10-26,Golden State Warriors,28.629323888496003
2019-10-26,Denver Nuggets,26.729456344248533
2019-10-26,Utah Jazz,26.54693887490565
2019-10-26,San Antonio Spurs,26.51444606924397
2019-10-26,Indiana Pacers,25.179958174369357
2019-10-26,Dallas Mavericks,23.233706822716698
2019-10-26,Charlotte Hornets,24.199013173446378
2019-10-26,Oklahoma City Thunder,25.958232770349674
2019-10-26,Chicago Bulls,21.883217307061283
2019-10-26,New Orleans Pelicans,23.91390823321398
2019-10-26,Milwaukee Bucks,27.127898356698438
2019-10-26,Sacramento Kings,23.396601960151138
2019-10-26,Minnesota Timberwolves,24.362196359984488
2019-10-26,Atlanta Hawks,23.101235602940772
2019-10-26,Memphis Grizzlies,22.894711569983112
2019-10-26,New York Knicks,20.675199017974005
2019-10-26,Toronto Raptors,27.90870366759585
2019-10-26,Philadelphia 76ers,26.17703535417863
2019-10-26,Brooklyn Nets,23.73584889063446
2019-10-26,Detroit Pistons,24.181938108286825
2019-10-26,Cleveland Cavaliers,23.20280649511021
2019-10-26,LA Clippers,26.099421542715817
2019-10-26,Orlando Magic,23.85772845848718
2019-10-26,Washington Wizards,23.68949600796684
2019-10-27,Boston Celtics,26.50818566541967
2019-10-27,Miami Heat,24.71311969704425
2019-10-27,Portland Trail Blazers,26.860951492875145
2019-10-27,Phoenix Suns,21.10207848414053
2019-10-27,Los Angeles Lakers,23.73358475160376
2019-10-27,Houston Rockets,28.06934179867267
2019-10-27,Golden State Warriors,28.50798924253551
2019-10-27,Denver Nuggets,26.729456344248533
2019-10-27,Utah Jazz,26.54693887490565
2019-10-27,San Antonio Spurs,26.51444606924397
2019-10-27,Indiana Pacers,25.179958174369357
2019-10-27,Dallas Mavericks,23.18430096930895
2019-10-27,Charlotte Hornets,24.107244389330162
2019-10-27,Oklahoma City Thunder,26.074826795890303
2019-10-27,Chicago Bulls,21.883217307061283
2019-10-27,New Orleans Pelicans,23.91390823321398
2019-10-27,Milwaukee Bucks,27.127898356698438
2019-10-27,Sacramento Kings,23.396601960151138
2019-10-27,Minnesota Timberwolves,24.452865843751784
2019-10-27,Atlanta Hawks,23.101235602940772
2019-10-27,Memphis Grizzlies,22.989859787236874
2019-10-27,New York Knicks,20.675199017974005
2019-10-27,Toronto Raptors,27.90870366759585
2019-10-27,Philadelphia 76ers,26.17703535417863
2019-10-27,Brooklyn Nets,23.63977056175189
2019-10-27,Detroit Pistons,24.181938108286825
2019-10-27,Cleveland Cavaliers,23.20280649511021
2019-10-27,LA Clippers,26.099421542715817
2019-10-27,Orlando Magic,23.85772845848718
2019-10-27,Washington Wizards,23.68949600796684
2019-10-28,Boston Celtics,26.50818566541967
2019-10-28,Miami Heat,24.71311969704425
2019-10-28,Portland Trail Blazers,26.770775833206326
2019-10-28,Phoenix Suns,21.064982994437102
2019-10-28,Los Angeles Lakers,23.73358475160376
2019-10-28,Houston Rockets,28.13545945437007
2019-10-28,Golden State Warriors,28.550025851374947
2019-10-28,Denver Nuggets,26.78088052528837
2019-10-28,Utah Jazz,26.582049438163175
2019-10-28,San Antonio Spurs,26.604247037430085
2019-10-28,Indiana Pacers,25.08295324936222
2019-10-28,Dallas Mavericks,23.18430096930895
2019-10-28,Charlotte Hornets,24.043206787886653
2019-10-28,Oklahoma City Thunder,26.01151180693399
2019-10-28,Chicago Bulls,21.78082861869783
2019-10-28,New Orleans Pelicans,23.87318512152457
2019-10-28,Milwaukee Bucks,27.174259187255437
2019-10-28,Sacramento Kings,23.34416578819201
2019-10-28,Minnesota Timberwolves,24.452865843751784
2019-10-28,Atlanta Hawks,23.04718647268065
2019-10-28,Memphis Grizzlies,22.989859787236874
2019-10-28,New York Knicks,20.782304199380626
2019-10-28,Toronto Raptors,27.954953812196617
2019-10-28,Philadelphia 76ers,26.23062280919066
2019-10-28,Brooklyn Nets,23.63977056175189
2019-10-28,Detroit Pistons,24.27907431634733
2019-10-28,Cleveland Cavaliers,23.15641283143834
2019-10-28,LA Clippers,26.164082959406045
2019-10-28,Orlando Magic,23.81264837301086
2019-10-28,Washington Wizards,23.68949600796684
2019-10-29,Boston Celtics,26.50818566541967
2019-10-29,Miami Heat,24.779837716489126
2019-10-29,Portland Trail Blazers,26.770775833206326
2019-10-29,Phoenix Suns,21.064982994437102
2019-10-29,Los Angeles Lakers,23.81079431437898
2019-10-29,Houston Rockets,28.13545945437007
2019-10-29,Golden State Warriors,28.550025851374947
2019-10-29,Denver Nuggets,26.65080373902343
2019-10-29,Utah Jazz,26.582049438163175
2019-10-29,San Antonio Spurs,26.604247037430085
2019-10-29,Indiana Pacers,25.08295324936222
2019-10-29,Dallas Mavericks,23.31473743892163
2019-10-29,Charlotte Hornets,24.043206787886653
2019-10-29,Oklahoma City Thunder,26.01151180693399
2019-10-29,Chicago Bulls,21.78082861869783
2019-10-29,New Orleans Pelicans,23.87318512152457
2019-10-29,Milwaukee Bucks,27.174259187255437
2019-10-29,Sacramento Kings,23.34416578819201
2019-10-29,Minnesota Timberwolves,24.452865843751784
2019-10-29,Atlanta Hawks,22.979346216032038
2019-10-29,Memphis Grizzlies,22.912818397420413
2019-10-29,New York Knicks,20.782304199380626
2019-10-29,Toronto Raptors,27.954953812196617
2019-10-29,Philadelphia 76ers,26.23062280919066
2019-10-29,Brooklyn Nets,23.63977056175189
2019-10-29,Detroit Pistons,24.27907431634733
2019-10-29,Cleveland Cavaliers,23.15641283143834
2019-10-29,LA Clippers,26.164082959406045
2019-10-29,Orlando Magic,23.81264837301086
2019-10-29,Washington Wizards,23.68949600796684
2019-10-30,Boston Celtics,26.601541290582173
2019-10-30,Miami Heat,24.779837716489126
2019-10-30,Portland Trail Blazers,26.84837316747634
2019-10-30,Phoenix Suns,21.26336413561964
2019-10-30,Los Angeles Lakers,23.81079431437898
2019-10-30,Houston Rockets,28.178897137338645
2019-10-30,Golden State Warriors,28.360068971988362
2019-10-30,Denver Nuggets,26.65080373902343
2019-10-30,Utah Jazz,26.664234869462494
2019-10-30,San Antonio Spurs,26.604247037430085
2019-10-30,Indiana Pacers,25.152555455157447
2019-10-30,Dallas Mavericks,23.31473743892163
2019-10-30,Charlotte Hornets,24.120769216043808
2019-10-30,Oklahoma City Thunder,25.9354066197579
2019-10-30,Chicago Bulls,21.70849720202154
2019-10-30,New Orleans Pelicans,23.87318512152457
2019-10-30,Milwaukee Bucks,27.080954473508978
2019-10-30,Sacramento Kings,23.26500520846216
2019-10-30,Minnesota Timberwolves,24.386488309640278
2019-10-30,Atlanta Hawks,22.979346216032038
2019-10-30,Memphis Grizzlies,22.912818397420413
2019-10-30,New York Knicks,20.724108754436458
2019-10-30,Toronto Raptors,28.004543960912084
2019-10-30,Philadelphia 76ers,26.296760386374444
2019-10-30,Brooklyn Nets,23.569480904106825
2019-10-30,Detroit Pistons,24.230598936917044
2019-10-30,Cleveland Cavaliers,23.22701863845292
2019-10-30,LA Clippers,26.08267235393638
2019-10-30,Orlando Magic,23.86670981986729
2019-10-30,Washington Wizards,23.647652228985223
2019-10-31,Boston Celtics,26.601541290582173
2019-10-31,Miami Heat,24.845258591113875
2019-10-31,Portland Trail Blazers,26.84837316747634
2019-10-31,Phoenix Suns,21.26336413561964
2019-10-31,Los Angeles Lakers,23.81079431437898
2019-10-31,Houston Rockets,28.178897137338645
2019-10-31,Golden State Warriors,28.360068971988362
2019-10-31,Denver Nuggets,26.531781849222398
2019-10-31,Utah Jazz,26.664234869462494
2019-10-31,San Antonio Spurs,26.512478932351915
2019-10-31,Indiana Pacers,25.152555455157447
2019-10-31,Dallas Mavericks,23.31473743892163
2019-10-31,Charlotte Hornets,24.120769216043808
2019-10-31,Oklahoma City Thunder,25.9354066197579
2019-10-31,Chicago Bulls,21.70849720202154
2019-10-31,New Orleans Pelicans,23.992168833667037
2019-10-31,Milwaukee Bucks,27.080954473508978
2019-10-31,Sacramento Kings,23.26500520846216
